OTUID	checkm_completeness	checkm_contamination	checkm_marker_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus
GCF_002251245	98.98	0.09	487	88.46135097	47.64169944	3507759	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000511385	99.47	0.35	625	88.83977796	59.45599083	4541872	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Phaeobacter
GCF_002563775	99.09	0.15	568	89.61440546	64.21330015	4019144	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Thioclava
GCF_002751875	99.9	0.56	617	90.4843266	64.78328026	3670870	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Oceaniglobus
GCF_002813425	99.56	0.33	571	91.30355003	32.00265328	3934755	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cellulophaga
GCF_002831645	99.67	0.33	571	88.33818539	32.75925291	4314320	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Olleya
GCF_002865605	98.48	0.76	568	90.41636583	66.53439081	3299166	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_002954325	97.33	0.66	571	92.05487735	45.8000319	3052917	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aureicoccus
GCF_003003095	97.12	0.45	617	91.03631548	72.10518472	2784625	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Hasllibacter
GCF_003046545	98.79	0.61	568	91.19157307	63.06431773	2909339	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rhodovulum
GCF_003054225	99.62	0.38	496	91.23223549	38.98397849	3643289	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Gramella
GCF_003097635	98.59	0.35	511	89.10893289	35.3915553	3240564	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003111685	99.3	1.73	654	88.88049636	66.5199436	5165968	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Salipiger
GCF_003148775	98.42	0.61	617	91.11610993	65.2808822	4030284	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseicyclus
GCF_003202435	99.65	0.71	511	88.07638222	34.07451938	5223205	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003258355	98.68	2.18	571	89.30090613	33.30568559	4129331	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Confluentibacter
GCF_003268815	99.65	0	511	90.38913208	34.88583545	3525384	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003353425	98.86	0	496	91.05219714	41.26690114	3293993	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Marinirhabdus
GCF_003432035	99.37	1.27	278	90.03627911	42.45807068	5946122	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lacrimispora
GCF_003435055	97.45	0.63	278	89.00209528	42.91939423	3436300	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Marvinbryantia
GCF_003481825	98.73	1.9	278	87.65348865	46.93600305	3981076	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_UBA9502
GCF_003669055	98.73	1.27	278	89.08958513	50.11353766	4314868	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_UBA9502
GCF_003932845	97.78	0.43	487	87.2585503	44.37413093	2607686	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_900100045	99.7	1.59	568	90.21831336	66.79941942	5242327	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_004151235	99.65	0.19	511	88.34691148	33.98866374	5301041	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_004337695	99.22	1.12	548	88.40218965	30.0913505	5124657	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Tenacibaculum
GCF_004358695	99.39	0.86	617	91.83918034	68.24500268	3397122	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Palleronia
GCF_004363695	99.65	0	511	92.26824466	32.4514808	2744241	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_004745575	99.7	0.3	568	89.80604089	62.98648395	4040697	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_ETT8
GCF_004793585	98.73	0.16	278	89.42779394	45.88576013	3893842	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_CAG-56
GCF_004923205	99.43	0.61	568	90.29719714	69.41631057	3320927	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_003034985	97.91	2.22	568	88.43610575	67.61122976	5018370	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Cereibacter
GCF_005885675	99.55	0.34	548	92.48278787	29.65979931	3178572	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_006148925	99.67	0.21	571	92.13832418	33.17539991	3144584	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Algibacter_D
GCF_006494535	99.34	0	571	90.77305131	36.30699003	3548031	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_CWB-1
GCF_007197735	98.84	0.35	571	88.93685705	32.22668272	3934786	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Formosa
GCF_009363655	99.15	1	654	88.97007684	64.17565107	4461527	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_009696685	98.23	0.22	568	91.13447069	65.78504919	3094615	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_009764685	99.65	0.12	511	87.60014883	33.6705268	3671286	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_009811795	99.39	0.21	617	91.54298257	57.518405	4471068	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Litoreibacter
GCF_009882975	99.7	1.13	616	90.06003635	66.14474656	4246927	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Maritimibacter
GCF_010614805	99.1	0.5	654	90.08634321	65.7427402	4199288	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudooceanicola
GCF_010671565	99.34	0.87	571	91.91040493	36.32153021	4150764	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Spongiivirga
GCF_011044155	99.1	0	388	90.36604929	65.87350462	4373045	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_RR4-56
GCF_011044175	99.62	0	496	91.9157914	37.43278553	3388965	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Marinirhabdus
GCF_011290545	99.7	0	388	91.03205084	62.1718869	3575444	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Monaibacterium
GCF_000186265	99.67	1.37	571	89.08598941	33.65853745	5093453	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cellulophaga
GCF_005144745	99.01	0	571	92.50591461	36.89606633	3766944	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Croceivirga
GCF_011927795	99.34	0.65	571	91.71455359	36.16646657	3801316	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Saonia
GCF_011959205	98.62	0.8	486	90.06189474	43.09380387	4223461	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Phocaeicola
GCF_013294005	99.29	0.03	511	87.0087043	32.80084128	4343947	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_902363515	99.36	0	274	90.48084048	40.89981177	3732714	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Blautia
GCF_013365535	99.62	1.14	496	87.89271217	35.06855311	5414780	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aquimarina
GCF_014197445	97.38	0.19	496	91.17684727	34.4824021	2592316	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Mesonia
GCF_000622385	99.36	0.43	582	92.06094004	57.05877261	4078304	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_014218355	99.11	3.02	263	86.3020397	38.30836851	5621910	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Anaerocolumna
GCF_014305095	99.29	0.71	511	88.49611728	34.29722457	3580226	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900102535	99.57	0.48	582	90.4944465	60.75356473	3936078	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_900104785	99.67	0.33	571	92.01273666	34.90767494	3098771	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroserpens
GCF_000819565	99.55	0.33	616	88.98787079	65.83112963	4816144	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Celeribacter
GCF_900109705	99	0.53	654	88.90884807	67.69169432	4013190	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseivivax
GCF_900110025	99.39	0	568	90.3489573	65.10897851	3964038	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Gemmobacter
GCF_900110065	98.93	0.06	617	89.91178358	66.31873647	3551153	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Loktanella
GCF_900112245	99.67	0.92	571	91.23017902	34.3737335	4460741	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Maribacter
GCF_001308265	99.24	0.3	616	90.23580542	56.35020674	2955318	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Celeribacter
GCF_900114675	99.7	0.08	615	92.35798039	57.47236245	3323467	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Yoonia
GCF_900115145	99.24	2.09	496	89.24176683	39.7832814	3688496	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Salegentibacter
GCF_900120345	97.66	4.19	333	89.23934672	50.62259462	3500754	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lachnoclostridium_B
GCF_900129745	99.34	0.02	571	93.11974006	34.47793383	3033897	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Winogradskyella
GCF_900142525	99.63	0.37	487	92.48315175	46.26920264	3961687	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_900156625	99.67	1.53	571	90.34749639	42.63065269	5303163	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Zobellia
GCF_900172285	99.49	0.85	654	88.54981812	57.91713425	4810238	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_900182615	99.47	0.32	582	90.75323857	56.71269408	4115084	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Ruegeria
GCF_900199655	99.29	1.43	530	87.50909907	53.13638571	3303909	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_900299505	99.62	0.19	496	90.30624773	31.9177072	5412187	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aquimarina
GCF_900302455	99.15	0	582	90.52980491	58.86587174	5278962	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Ruegeria_E
GCF_900302505	98.69	1.81	654	91.50016599	60.36415237	4006290	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudoprimorskyibacter
GCA_900541985	96.2	0.21	278	88.80449815	44.07137509	3039828	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Blautia_A
GCF_902362875	99.33	2.68	263	88.71960205	37.68176518	3036595	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Anaerostipes
GCF_902363735	99.37	0	278	89.91126719	42.89154417	4646421	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lacrimispora
GCF_003122485	98.85	1.7	354	85.75128705	42.04625241	3656239	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Eubacterium_I
GCF_902804485	99.65	1.24	511	86.48695535	35.12818706	5735532	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_903914075	99.25	0.16	582	91.04344051	57.28471916	4280014	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Ruegeria
GCF_003050905	99.39	0.23	568	89.02286463	68.22969823	4557127	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Cereibacter_A
GCF_900104635	99.16	1.16	278	85.05896945	40.09245235	3995628	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Faecalimonas
GCA_002441865	85	2.59	354	87.75502275	44.78516056	2496542	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_CAG-194
GCA_002748285	91.73	1.14	616	89.06071848	58.68395751	2579429	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Marinosulfonomonas
GCA_009774155	93.77	2.74	278	91.35752047	47.53985981	3288304	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_UBA7182
GCA_009993005	80.72	0.73	617	90.86971604	67.18341583	2490744	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_JAACUH01
GCA_011389895	98.69	0.38	616	91.59917848	63.32509112	3079675	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Maritimibacter
GCA_014174405	99.11	0	263	86.12328257	38.47020736	4163427	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Herbinix
GCA_014239665	84.53	3.68	208	95.61804536	29.83110774	1272172	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_MED-G11
GCA_014638095	99.01	0.18	571	92.70526682	48.16769379	3025964	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Muriicola
GCF_003470905	99.28	0.28	420	89.28126696	41.55554298	3604092	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Roseburia
GCA_900548585	84.07	0	487	88.65877732	52.57720443	1969576	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCA_900549895	86.88	1.21	420	91.35871574	45.17789385	2204545	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Agathobacter
GCA_900551445	80.2	0.75	491	91.46904802	47.02026902	2873548	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Phocaeicola
GCA_902786565	96.09	0.74	487	91.17358965	55.73938062	4034630	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCA_902791675	83.28	1.64	492	91.56501821	46.17877234	2988732	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_UBA4372
GCF_000152945	99.61	0	548	92.97809132	30.58845021	2961474	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_000160535	97.79	0	567	85.49722483	47.61305219	3273670	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000184945	96.41	0.11	567	84.72725919	50.95223526	3357950	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000377625	99.32	0	567	82.92671685	41.92718805	2993935	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000195635	99.26	0	492	90.52680896	45.57443818	4330716	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides
GCF_000429545	99.67	0.5	571	86.62141658	37.66949107	4989751	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Arenibacter
GCF_000467895	98.31	0	567	82.84269936	41.11278385	3193725	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000472185	99.09	0.3	568	90.56751003	49.73226275	3098747	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_HIMB11
GCF_000473325	99.65	0	625	87.93984903	63.27327961	5344419	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Leisingera
GCF_000590925	97.94	0.91	617	89.58524197	65.74240058	3555109	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseicyclus
GCF_000622405	99.68	0.02	582	91.25299174	55.22915779	3540159	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_000687695	97.99	0.22	263	91.57817566	45.8169472	2688503	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Eubacterium_F
GCF_900104765	99.43	0.38	496	90.16567053	34.29574996	3959304	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Gillisia
GCF_000732625	94.59	0.38	496	90.45530088	35.05408033	3258856	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Nonlabens
GCF_001653755	99.62	0.19	496	90.78898245	38.08453391	3219590	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Dokdonia
GCF_000799565	99.67	0.76	571	88.70581073	35.30204712	4031126	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cellulophaga
GCF_000812665	98.85	0.56	615	88.26421579	53.16300741	4376120	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Halocynthiibacter_B
GCF_000831385	97.78	0	496	90.82642871	39.65945481	2915920	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Nonlabens
GCF_000420745	99.55	0.08	568	89.94124101	58.49905204	3433177	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudorhodobacter
GCF_001278115	99.65	0	511	89.83614022	43.80565018	4533022	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_001292625	99.57	0	582	90.85457878	57.221009	4049808	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Shimia
GCF_001441615	99.45	1.36	654	89.58908322	63.58016035	4578348	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_001507545	99.47	0	582	89.87133797	56.68397895	4258055	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Ruegeria
GCF_001553545	100	1.43	316	88.14231366	44.2334044	2688484	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Capnocytophaga
GCF_001558155	100	1.97	617	87.8824717	62.41547137	5324675	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Tropicimonas
GCF_001620265	98.36	0.45	568	88.40118044	66.53307565	4987611	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Frigidibacter
GCF_001637325	99.62	0	496	91.01376226	36.34795628	3395737	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cochleicola
GCF_001913155	99.67	0.66	571	90.66632809	34.26532031	4221554	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Maribacter
GCF_001754075	98.54	1.46	333	90.44238437	46.95486108	3318223	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Merdimonas
GCF_001761325	98.99	0	548	91.5757816	30.35265528	3426122	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Urechidicola
GCF_001940315	99.33	3.69	263	89.49690848	36.68724959	2447984	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Anaerostipes
GCF_001999725	99.67	0.33	571	91.73807525	32.02631941	3803581	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cellulophaga
GCF_002160525	98.83	0.58	333	90.6344376	49.44803069	4853259	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Mediterraneibacter
GCF_002161525	98.25	1.27	333	89.96545807	45.70997237	3290783	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Sellimonas
GCF_002210095	99.36	0.49	582	88.16144203	66.22380084	6152202	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Marinibacterium
GCF_002217395	99.65	0.93	511	88.06579135	33.1213065	5062246	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_002358085	99.09	0	568	91.17073169	65.29464005	2793629	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Thioclava
GCF_002846555	99.62	1.79	496	87.80858156	32.80832581	5982454	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aquimarina
GCF_002892395	96.62	0.63	278	90.20592287	51.35215786	2168239	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Stomatobaculum
GCF_002917885	99.29	0.35	511	90.8486793	32.10046174	2945400	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_002954685	99.66	0.62	548	91.53347132	29.0495236	3904103	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_003007735	98.34	0.3	568	89.74506669	63.00615373	4232558	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_003056725	83.38	1.81	568	83.39303826	67.89578014	5971869	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Mangrovicoccus
GCF_003057865	99.34	0.65	571	92.27162387	41.62232294	3787458	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Muricauda
GCF_003058265	99.34	1.16	571	91.64872216	45.67371263	4095960	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Muricauda
GCF_003105115	99.65	1.67	511	89.04405729	34.72098479	5140580	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003172915	99.7	1.46	617	89.67940549	65.93075494	4294927	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Fluviibacterium
GCF_003254625	99.65	1.61	511	88.42761853	33.47316233	5483841	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003286075	99.09	0.61	568	89.60699726	69.8307634	3204685	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_003058085	98.94	0	615	89.74744865	57.22341483	4668516	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Yoonia
GCF_003384935	98.32	0.76	548	91.95511661	29.56192916	3388514	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Lutibacter
GCF_900302495	100	0.1	388	91.92383138	59.90917582	3539463	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pontivivens
GCF_003413745	99.24	0.19	496	92.03728214	35.93815655	3303244	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Marixanthomonas
GCA_902381825	95.97	1.34	263	87.32406882	43.26715568	3522329	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Coprococcus_A
