OTUID	C00120	C00194	C03492	C00062	C00097	C00025	C00135	C00407	C00123	C00047	C00073	C00077	C00079	C00148	C00065	C00188	C00078	C00082	C05819	C00003	C03313	C00032	C00018	C00016	C00101	C00068	C00390	C00105	C00130
GCF_001957125	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	1	1	1	1
GCF_001957135	0.666666667	1	0.6	1	1	0.8	1	1	1	1	1	1	0.5	1	1	1	1	0.5	1	1	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_001969365	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_001971725	0.666666667	0.142857143	0.6	0	1	0.181818182	0	0.25	0	0.714285714	0.714285714	0	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_001971785	0	0.142857143	0.4	0.666666667	0.5	0.272727273	1	1	1	1	0.714285714	0.5	0	0.5	1	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	1
GCF_001975705	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_001975985	0.666666667	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_001995985	0.666666667	0.285714286	0.8	1	1	0.6	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_001996005	0.666666667	0.285714286	0.6	1	1	0.6	1	1	1	1	0.857142857	0.75	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_001996165	0.666666667	0.285714286	0.6	1	1	0.6	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.777777778	0.8	0.285714286	1	1	1	1	0.857142857	1	1	1
GCF_001999725	0.666666667	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
GCF_002001005	1	0.714285714	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002005305	0.666666667	0.857142857	0.8	1	1	0.8	1	1	1	1	1	1	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_002005425	0	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.714285714	1	0.571428571	0.111111111	1	1
GCF_002006345	0.333333333	0.857142857	0.8	1	1	0.090909091	0.666666667	1	1	0.857142857	1	1	0.5	1	1	1	0.666666667	0.5	0	1	0	1	1	1	1	0.714285714	0	1	1
GCF_002006355	0.666666667	0.857142857	0.8	1	1	0	0.833333333	1	1	0.777777778	0.857142857	1	0	1	0.666666667	0.8	1	0.5	0	1	0	1	1	1	0.8	0.714285714	0	1	1
GCF_002006445	0.333333333	0.857142857	0.8	1	1	0.090909091	0.833333333	1	1	0.714285714	0.857142857	1	0.5	1	1	0.8	0.666666667	0.5	0.222222222	1	0	0.8	1	1	0.8	0.714285714	0.111111111	1	1
GCF_002007235	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.9	0.666666667	0.857142857	1	0.25	0.555555556	1	1
GCF_002008345	0.333333333	1	0.6	1	1	0	0	0.2	0	0.857142857	0.857142857	0	0	0.5	0.333333333	1	0	0	0	1	0	0.5	0	1	0.4	0.5	0	0.666666667	1
GCF_002020135	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_002029235	0.333333333	0.857142857	0.8	1	1	0.090909091	0.833333333	1	1	0.714285714	0.857142857	0.5	0.5	1	0.666666667	0.6	0.666666667	0.5	0	1	0	0.333333333	1	1	0.8	0.571428571	0	1	1
GCF_002029255	0.666666667	0.857142857	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	1	1	0.5	1	1	1	0.666666667	0.5	0	1	0	0.7	1	1	1	0.714285714	0	1	1
GCF_002029295	0.666666667	0.857142857	0.4	1	1	0	0	0.2	0	0.714285714	0.428571429	0	0	0.5	0.333333333	0.4	0	0	0	0.6	0	0.8	1	1	0.6	0.714285714	0	1	1
GCF_002050515	0.333333333	0.857142857	0.4	1	1	0.090909091	0.833333333	1	1	1	0.857142857	0.75	0.5	1	0.333333333	1	0	0.5	0	0.4	0	0.7	1	0.285714286	0.8	0.285714286	0	1	1
GCF_002072105	0.333333333	0.142857143	0.6	0.666666667	0.5	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_002072155	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.25	0	0.9	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_002073975	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.5	0.142857143	0.875	0.666666667	0.857142857	0.8	0.5	0.555555556	1	1
GCF_002075795	1	0.857142857	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_002078605	0	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_002079305	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0.142857143	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_002080415	0	0.857142857	0.6	1	0.5	0.363636364	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.9	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_002085925	0.333333333	0.142857143	0.8	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_002087335	0.666666667	0.857142857	0.6	1	0.5	0.090909091	0.833333333	1	1	1	0.571428571	1	0.5	0.5	1	0.6	0.666666667	0.5	0.111111111	1	0	0.875	0.5	0.714285714	0.8	0.444444444	0.333333333	1	0.875
GCF_002094855	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
GCF_002094885	0	0.142857143	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_002100145	1	0.285714286	0.6	1	1	0.6	1	1	1	1	0.857142857	0.75	0.5	1	1	1	1	0.5	0.777777778	0.8	0.285714286	1	1	1	0.8	0.857142857	1	1	1
GCF_002105285	0	0.857142857	0.4	1	0.5	0.545454545	0.833333333	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_002105555	0.666666667	0.857142857	0.2	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	0.5	1	0.8	1	0.666666667	0.222222222	0.375	0.142857143	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_002115725	0	0.285714286	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.5	0	0.9	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_002115805	0	0.285714286	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.9	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_002117125	0.666666667	0.142857143	0.4	0	1	0.363636364	0.666666667	0.25	0	0.714285714	0.571428571	0	0	0	0.333333333	0.2	0.666666667	0.5	0.444444444	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0	1	1
GCF_002117445	0	0.142857143	0.2	1	0.5	0.363636364	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.2	0	1	0.666666667	0.285714286	0.6	0.2	0.555555556	1	1
GCF_002119405	0	0.857142857	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_002120225	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.5	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	0.875
GCF_002150005	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_002150035	0.666666667	0.857142857	0.6	1	1	0.363636364	0.666666667	1	1	1	0.714285714	0.75	0.5	0.5	1	0.8	0.666666667	0.5	0.6	0.8	0	0.8	0.5	0.857142857	0.4	0.571428571	0.111111111	1	1
GCF_002150205	0.666666667	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002150785	0.25	0.142857143	0.4	0.666666667	1	0.363636364	1	1	1	1	1	0.25	0	0.5	0.666666667	1	1	0.5	0.666666667	0.875	0.285714286	1	0.5	1	1	0.25	0.111111111	1	1
GCF_002156455	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	1	1	1	1
GCF_002156475	1	0.857142857	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_002156525	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_002157735	1	0.285714286	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	0.8	0.857142857	1	1	1
GCF_002157755	1	0.285714286	0.6	1	1	0.6	1	1	1	1	0.857142857	0.75	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	0.8	0.857142857	1	1	1
GCF_002157795	0.666666667	0.714285714	0.6	1	1	0.6	1	1	1	1	0.857142857	0.75	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_002158905	0.333333333	0.857142857	0.8	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_002159505	0.333333333	0.857142857	0	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.6	1	0.5	0	1	0	0.4	0.166666667	0.285714286	0.8	0.428571429	0	1	1
GCF_002159665	1	0.857142857	0.6	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	0.444444444	0.8	0.285714286	1	1	0.857142857	0.4	0.571428571	0.111111111	0.666666667	0.875
GCF_002159835	0.5	0.714285714	0.2	1	1	0.181818182	0.833333333	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0	0.4	0	0.8	0.166666667	1	1	0.714285714	0	1	1
GCF_002159945	0.666666667	0.857142857	0.8	1	0.5	0.090909091	0	0.8	0.333333333	0.857142857	0.857142857	0.666666667	0.5	0	0.666666667	1	1	0.5	0	0.25	0	0.7	1	1	0.4	0.571428571	0	0.666666667	1
GCF_002159995	0	0.857142857	0.2	1	1	0.090909091	0.666666667	1	1	1	0.857142857	1	0.5	0.5	0.333333333	0.8	0	0.5	0	1	0	0.5	0.166666667	0.285714286	0.6	0.2	0	1	1
GCF_002160055	1	0.857142857	0.6	0.666666667	1	0	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	1	0	0.555555556	1	0.285714286	0.3	0.5	1	1	0.75	0.111111111	1	1
GCF_002160135	0.333333333	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	0.857142857	0.571428571	1	0.5	1	1	0.8	0.666666667	0.5	0	0.4	0	0.7	0.333333333	0.285714286	0.8	0.714285714	0	1	1
GCF_002160325	0	0.142857143	0.2	1	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	0.5	0.666666667	0.8	1	0.5	0	0.4	0	0.4	0.166666667	0.285714286	0.8	0.5	0	1	1
GCF_002160525	0.333333333	0.857142857	0	1	1	0.090909091	0.666666667	1	1	0.857142857	0.857142857	1	0.5	1	0.666666667	0.6	1	0.5	0	1	0	0.5	0.166666667	0.285714286	0.8	0.571428571	0	1	1
GCF_002160755	1	1	0.2	1	0.333333333	0	0	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.6	0	0.5	0	0.4	0	0.7	0.166666667	0.285714286	0.6	0.5	0	1	1
GCF_002160765	0.333333333	1	0.2	1	1	0.090909091	1	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	0.666666667	0.5	0	0.4	0	0.8	0.333333333	1	0.8	0.428571429	0	1	1
GCF_002160825	0.333333333	1	0.2	1	1	0.090909091	0.833333333	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0	0.4	0	0.8	0.333333333	0.285714286	0.8	0.571428571	0	1	1
GCF_002160985	0.333333333	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	1	0.714285714	1	0.5	0.5	0.666666667	0.8	0	0.5	0	0.8	0	0.5	0.333333333	0.285714286	0.6	0.714285714	0	1	1
GCF_002161065	0.333333333	1	0.6	1	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	1	0.666666667	0.8	0.666666667	0.5	0	1	0	0.8	0.166666667	1	0.8	0.571428571	0	1	1
GCF_002161285	0.333333333	0.857142857	0.2	1	1	0.363636364	0.666666667	1	1	0.857142857	0.571428571	1	0.5	1	0.666666667	0.6	1	0.5	0	1	0	0.7	0.166666667	1	1	0.714285714	0	1	1
GCF_002161355	0.333333333	0.857142857	0	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.6	1	0.5	0	1	0	0.4	0.166666667	0.285714286	0.8	0.428571429	0	1	1
GCF_002161525	0	0.857142857	0.2	1	1	0.181818182	0.666666667	1	1	1	0.857142857	1	0.5	0.5	0.666666667	0.8	0.666666667	0.5	0	1	0	0.5	0.166666667	0.285714286	0.6	0.571428571	0	1	1
GCF_002163675	0	0.571428571	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	0.714285714	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCF_002163755	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	1	1	1	1	1	1	1	0.8	0.571428571	1	1	1	1	1	1	1	1
GCF_002163835	0	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	0.875
GCF_002163875	0.666666667	0.142857143	0.6	0	1	0.272727273	1	0.4	0	0.714285714	0.571428571	0	0	0	0.666666667	0.2	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_002166865	0	0.714285714	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_002196515	1	1	0.6	1	1	0.8	1	1	1	1	0.857142857	1	1	1	1	1	1	1	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_002196855	0.333333333	0.857142857	0.4	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.9	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_002198115	0.666666667	0.142857143	0.4	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.666666667	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_002201235	0	0.142857143	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCF_002201315	0	0.142857143	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCF_002201795	0.333333333	0.857142857	0.6	1	1	0.272727273	0.666666667	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.444444444	0.8	0.142857143	1	0.666666667	0.857142857	1	0.571428571	0.111111111	1	1
GCF_002204895	0.666666667	1	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	0.875
GCF_002209445	1	0	0.4	0	1	0.181818182	0	0.4	0	0.857142857	0.857142857	0	0	0	0.666666667	0.6	0.666666667	0.5	0.555555556	0.2	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_002210095	0.333333333	1	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	1	0.555555556	0.555555556	1	1
GCF_002210105	0.666666667	0.857142857	0.8	1	0.5	0.090909091	0	0.8	0.333333333	0.857142857	0.857142857	0.666666667	0.5	0	0.666666667	1	1	0.5	0	0.25	0	0.7	1	1	0.4	0.571428571	0	0.666666667	1
GCF_002210165	0	0.857142857	0.4	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_002210225	0	1	0.6	1	1	0.272727273	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.444444444	0.8	0.142857143	1	0.666666667	0.857142857	1	0.75	0.111111111	1	1
GCF_002210235	0.666666667	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002215585	1	1	0.6	1	1	0.8	1	1	1	1	1	1	0.5	1	1	1	1	0.5	1	1	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_002216855	0.666666667	0.142857143	0.6	1	1	0.8	0.5	1	0.333333333	1	0.857142857	0.75	0.5	0.5	1	0.6	0.333333333	0.5	0.111111111	1	0	1	0.833333333	0.857142857	0.6	0.571428571	0.666666667	0.666666667	1
GCF_002216875	1	1	0.6	1	1	0.8	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	1	1	1	1
GCF_002217205	1	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.6	0.25	0.111111111	1	1
GCF_002217285	1	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002217355	0.666666667	0.571428571	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002217395	0.666666667	0.571428571	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002217405	0.666666667	0.714285714	0.4	0	1	0.272727273	1	1	0	0.714285714	0.571428571	0	0	0.5	0.666666667	0.2	0.666666667	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	1
GCF_002217435	1	0.714285714	0.6	1	1	0.090909091	0.666666667	1	1	1	0.571428571	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	0.8	0	1	0.166666667	0.857142857	0.4	0.75	0.222222222	1	1
GCF_002217475	1	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	0.666666667	0.5	0.444444444	0.75	0.142857143	1	0.5	1	0.8	0.571428571	0.111111111	0.666666667	1
GCF_002218005	1	0.285714286	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	0.8	1	1	1	1
GCF_002218025	1	0.285714286	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	0.8	0.857142857	1	1	1
GCF_002218045	0.666666667	0.285714286	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	0.9	1	1	0.8	1	1	1	1
GCF_002221555	0.333333333	0.857142857	0.4	1	1	0.272727273	0.666666667	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0	1	0	0.8	0.166666667	0.285714286	0.8	0.714285714	0	1	1
GCF_002222055	1	0.714285714	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_002222595	0	0.857142857	0	1	1	0.272727273	0	1	1	1	0.714285714	0	0.5	1	0.666666667	0.8	0	0.5	0	1	0	0.6	0.166666667	1	0.8	0.714285714	0	1	1
GCF_002222615	1	0.142857143	0.6	0.666666667	1	0.181818182	1	1	0.333333333	1	0.857142857	0.5	0	0.5	0.666666667	0.8	1	0	0.555555556	1	0.285714286	0.3	0.666666667	1	1	0.571428571	0.111111111	1	1
GCF_002222635	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.333333333	0.8	0.142857143	0.9	0.666666667	0.857142857	1	0.444444444	0.555555556	1	1
GCF_002224265	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	1	1	1	1
GCF_002224675	0.333333333	0	0.6	0.666666667	1	0.090909091	1	1	1	1	0.857142857	0.25	0	0.5	0.333333333	0.8	0.666666667	0	0.555555556	1	0.285714286	0.3	1	1	0.8	0.75	0.111111111	0.666666667	1
GCF_002234575	0.333333333	1	0.4	1	1	0.181818182	1	1	1	1	0.857142857	1	0.5	0.5	1	0.8	1	0.5	0	1	0	0.4	0.166666667	1	0.8	0.428571429	0	1	0.875
GCF_002237555	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0	1	1	0.8	1	0.333333333	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_002243385	0.333333333	0	0	0	1	0	0	0	0	0.333333333	0.428571429	0	0	0.5	0.666666667	0.8	0	0	0	0.2	0	0.2	0.166666667	0.857142857	0.8	0.571428571	0	0.666666667	1
GCF_002250835	1	0.714285714	0.6	0.666666667	1	0	0	0.4	0.333333333	0.888888889	0.857142857	0.25	0	0.5	0.333333333	0.6	0	0.5	0	0.8	0	0.6	0	1	1	0.571428571	0	0.666666667	1
GCF_002251085	0.333333333	0.857142857	0	1	1	0	0	0.2	0	0.857142857	0.714285714	0	0	0.5	0.333333333	0.4	0	0	0	0.4	0	0.7	1	0.857142857	0.6	0.571428571	0	0.666666667	1
GCF_002251245	0	0.857142857	0.6	0.666666667	1	0	1	1	1	1	0.857142857	0.25	0.5	0.5	0.666666667	0.8	0.666666667	0	0.555555556	1	0.285714286	0.3	0.5	0.857142857	1	0.75	0.111111111	1	1
GCF_002251365	0.666666667	0.571428571	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	1
GCF_002251435	0.333333333	0.857142857	0.6	0.666666667	1	0	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.666666667	1	0.285714286	0.3	0.5	1	1	0.75	0.111111111	1	1
GCF_002251775	0.666666667	0.142857143	0.4	0	1	0.272727273	1	0.25	0	0.857142857	1	0	0	0.5	0.666666667	1	0	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_002251835	0.666666667	0.142857143	0.6	0	1	0.363636364	0	0.25	0	0.857142857	0.857142857	0	0	0	0.666666667	1	0	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_002265265	1	1	0.6	1	1	0.8	1	1	1	1	1	0.5	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_002265625	0.333333333	0.142857143	0.4	0	0.333333333	0.090909091	0	1	0	1	0.857142857	0	0	0	0.666666667	0.8	0	0	0.666666667	1	0.285714286	0.3	1	1	1	1	0.111111111	1	1
GCF_002266855	0	0.142857143	0.6	0	1	0.272727273	1	0.4	0	0.857142857	0.857142857	0	0.5	0.5	1	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_002269385	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.25	0.111111111	1	0.875
GCF_002270465	0.333333333	0.857142857	0.4	1	1	0.272727273	0.666666667	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0	1	0	0.9	1	0.285714286	0.8	0.714285714	0	1	1
